"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000301061";"ENSP00000355245";"ENSG00000169884";"ENSG00000198807";535
"ENSP00000262041";"ENSP00000375921";"ENSG00000106511";"ENSG00000135903";535
"ENSP00000280527";"ENSP00000368370";"ENSG00000150938";"ENSG00000184937";534
"ENSP00000358210";"ENSP00000450962";"ENSG00000112246";"ENSG00000170370";533
"ENSP00000356530";"ENSP00000464030";"ENSG00000135828";"ENSG00000263528";532
"ENSP00000365514";"ENSP00000498217";"ENSG00000043355";"ENSG00000052850";532
"ENSP00000369889";"ENSP00000378340";"ENSG00000139219";"ENSG00000197565";526
"ENSP00000360493";"ENSP00000498217";"ENSG00000124813";"ENSG00000052850";526
"ENSP00000244728";"ENSP00000331902";"ENSG00000124749";"ENSG00000188153";525
"ENSP00000369889";"ENSP00000382083";"ENSG00000139219";"ENSG00000188517";525
"ENSP00000317272";"ENSP00000375921";"ENSG00000105976";"ENSG00000135903";524
"ENSP00000331902";"ENSP00000382083";"ENSG00000188153";"ENSG00000188517";524
"ENSP00000282397";"ENSP00000496491";"ENSG00000102755";"ENSG00000170381";524
"ENSP00000281821";"ENSP00000356444";"ENSG00000116106";"ENSG00000203727";523
"ENSP00000299952";"ENSP00000480821";"ENSG00000140832";"ENSG00000105699";523
"ENSP00000359567";"ENSP00000365514";"ENSG00000134595";"ENSG00000043355";522
"ENSP00000285379";"ENSP00000389377";"ENSG00000104267";"ENSG00000131196";522
"ENSP00000369981";"ENSP00000496870";"ENSG00000107295";"ENSG00000081479";522
"ENSP00000261937";"ENSP00000377721";"ENSG00000037280";"ENSG00000185551";521
"ENSP00000391592";"ENSP00000483403";"ENSG00000111679";"ENSG00000112964";521
"ENSP00000320092";"ENSP00000496870";"ENSG00000140600";"ENSG00000081479";521
"ENSP00000484411";"ENSP00000498217";"ENSG00000105997";"ENSG00000052850";520
"ENSP00000353099";"ENSP00000368370";"ENSG00000196126";"ENSG00000184937";519
"ENSP00000265113";"ENSP00000320378";"ENSG00000079215";"ENSG00000092068";518
"ENSP00000360493";"ENSP00000498074";"ENSG00000124813";"ENSG00000197594";517
"ENSP00000294489";"ENSP00000368370";"ENSG00000162493";"ENSG00000184937";516
"ENSP00000300305";"ENSP00000389377";"ENSG00000159216";"ENSG00000131196";516
"ENSP00000283147";"ENSP00000301061";"ENSG00000153162";"ENSG00000169884";515
"ENSP00000222693";"ENSP00000317272";"ENSG00000105971";"ENSG00000105976";515
"ENSP00000261921";"ENSP00000424571";"ENSG00000129038";"ENSG00000138829";515
"ENSP00000375921";"ENSP00000497112";"ENSG00000135903";"ENSG00000106031";514
"ENSP00000362991";"ENSP00000363001";"ENSG00000158156";"ENSG00000130768";513
"ENSP00000251020";"ENSP00000333640";"ENSG00000103449";"ENSG00000064655";512
"ENSP00000332325";"ENSP00000494260";"ENSG00000183779";"ENSG00000105991";512
"ENSP00000327758";"ENSP00000377721";"ENSG00000183072";"ENSG00000185551";511
"ENSP00000356444";"ENSP00000480763";"ENSG00000203727";"ENSG00000145242";511
"ENSP00000348602";"ENSP00000501092";"ENSG00000078053";"ENSG00000137203";511
"ENSP00000309439";"ENSP00000331741";"ENSG00000170689";"ENSG00000173917";510
"ENSP00000320092";"ENSP00000381581";"ENSG00000140600";"ENSG00000136167";510
"ENSP00000359567";"ENSP00000375921";"ENSG00000134595";"ENSG00000135903";509
"ENSP00000359567";"ENSP00000497112";"ENSG00000134595";"ENSG00000106031";509
"ENSP00000364801";"ENSP00000373489";"ENSG00000204388";"ENSG00000111057";508
"ENSP00000339004";"ENSP00000375921";"ENSG00000176165";"ENSG00000135903";508
"ENSP00000300305";"ENSP00000378485";"ENSG00000159216";"ENSG00000007264";508
"ENSP00000268638";"ENSP00000353099";"ENSG00000140968";"ENSG00000196126";507
"ENSP00000263864";"ENSP00000349781";"ENSG00000118640";"ENSG00000133138";505
"ENSP00000362991";"ENSP00000367879";"ENSG00000158156";NA;505
"ENSP00000262648";"ENSP00000368253";"ENSG00000011201";"ENSG00000169297";505
"ENSP00000263864";"ENSP00000306285";"ENSG00000118640";"ENSG00000111907";504
"ENSP00000306285";"ENSP00000349781";"ENSG00000111907";"ENSG00000133138";504
"ENSP00000316881";"ENSP00000382083";"ENSG00000090530";"ENSG00000188517";503
"ENSP00000369129";"ENSP00000484472";"ENSG00000096696";"ENSG00000261150";503
"ENSP00000339191";"ENSP00000441802";"ENSG00000105974";"ENSG00000169851";502
"ENSP00000332979";"ENSP00000382083";"ENSG00000182240";"ENSG00000188517";501
"ENSP00000006015";"ENSP00000484411";"ENSG00000005073";"ENSG00000105997";501
"ENSP00000368370";"ENSP00000371790";"ENSG00000184937";"ENSG00000102678";500
"ENSP00000368253";"ENSP00000379258";"ENSG00000169297";"ENSG00000106571";500
"ENSP00000263864";"ENSP00000496870";"ENSG00000118640";"ENSG00000081479";500
"ENSP00000353099";"ENSP00000369981";"ENSG00000196126";"ENSG00000107295";499
"ENSP00000364080";"ENSP00000369981";"ENSG00000179344";"ENSG00000107295";499
"ENSP00000343158";"ENSP00000495965";"ENSG00000082397";"ENSG00000095777";499
"ENSP00000234198";"ENSP00000355245";"ENSG00000115844";"ENSG00000198807";498
"ENSP00000345494";"ENSP00000362991";"ENSG00000188313";"ENSG00000158156";498
"ENSP00000364802";"ENSP00000373489";"ENSG00000204389";"ENSG00000111057";498
"ENSP00000261937";"ENSP00000262113";"ENSG00000037280";"ENSG00000036448";497
"ENSP00000228251";"ENSP00000290341";"ENSG00000060138";"ENSG00000159217";497
"ENSP00000262041";"ENSP00000339191";"ENSG00000106511";"ENSG00000105974";497
"ENSP00000297029";"ENSP00000353408";"ENSG00000006747";"ENSG00000147065";497
"ENSP00000368370";"ENSP00000496870";"ENSG00000184937";"ENSG00000081479";496
"ENSP00000369981";"ENSP00000381581";"ENSG00000107295";"ENSG00000136167";495
"ENSP00000290295";"ENSP00000332208";"ENSG00000159184";"ENSG00000185002";494
